Match Day,Match Date (UTC),Match Time(New York),Match Time(London),Match Time(Moscow),Match Time(Dubai),Match Time(Shanghai),Fixture,Stadium,Home Team,Home Goal,Away Goal,Away Team,Last Update Time,Stage,Status,Note4,Likely Home Goal,Likely Away Goal,Projected Home Goal,Projected Away Goal,Win %,Draw %,Loss %,Guess Home,Guess Away,Dice Home,Dice Away,Match Time(Chicago),Match Time(Albuqerque),Match Time(San Francisco),,,,,,,,,,,,,,,,,,,,,
31,"Saturday, April 05, 2025",4/5/25 10:00 a.m.,4/5/25 3:00 p.m.,4/5/25 5:00 p.m.,4/5/25 6:00 p.m.,4/5/25 10:00 p.m.,Crystal Palace vs Brighton,Selhurst Park,Crystal Palace,,,Brighton,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,0,1,0.52,0.94,19.6%,36.0%,44.5%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
31,"Saturday, April 05, 2025",4/5/25 10:00 a.m.,4/5/25 3:00 p.m.,4/5/25 5:00 p.m.,4/5/25 6:00 p.m.,4/5/25 10:00 p.m.,Everton vs Arsenal,Goodison Park,Everton,,,Arsenal,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,0,1,0.47,1.21,14.3%,30.8%,54.9%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
31,"Saturday, April 05, 2025",4/5/25 10:00 a.m.,4/5/25 3:00 p.m.,4/5/25 5:00 p.m.,4/5/25 6:00 p.m.,4/5/25 10:00 p.m.,Fulham vs Liverpool,Craven Cottage,Fulham,,,Liverpool,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,1,0.71,0.90,27.2%,35.0%,37.8%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
31,"Saturday, April 05, 2025",4/5/25 10:00 a.m.,4/5/25 3:00 p.m.,4/5/25 5:00 p.m.,4/5/25 6:00 p.m.,4/5/25 10:00 p.m.,Ipswich Town vs Wolves,Portman Road,Ipswich Town,,,Wolves,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,1,0.74,0.81,29.8%,36.0%,34.2%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
31,"Saturday, April 05, 2025",4/5/25 10:00 a.m.,4/5/25 3:00 p.m.,4/5/25 5:00 p.m.,4/5/25 6:00 p.m.,4/5/25 10:00 p.m.,Leicester City vs Newcastle,King Power Stadium,Leicester City,,,Newcastle,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,0,1,0.45,0.85,18.6%,38.7%,42.8%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
31,"Saturday, April 05, 2025",4/5/25 10:00 a.m.,4/5/25 3:00 p.m.,4/5/25 5:00 p.m.,4/5/25 6:00 p.m.,4/5/25 10:00 p.m.,Man Utd vs Man City,Old Trafford,Man Utd,,,Man City,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,1,0.75,0.90,28.5%,34.6%,36.9%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
31,"Saturday, April 05, 2025",4/5/25 10:00 a.m.,4/5/25 3:00 p.m.,4/5/25 5:00 p.m.,4/5/25 6:00 p.m.,4/5/25 10:00 p.m.,Spurs vs Southampton,Tottenham Hotspur Stadium,Spurs,,,Southampton,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,0,0.91,0.50,43.7%,36.8%,19.5%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
31,"Saturday, April 05, 2025",4/5/25 10:00 a.m.,4/5/25 3:00 p.m.,4/5/25 5:00 p.m.,4/5/25 6:00 p.m.,4/5/25 10:00 p.m.,West Ham vs Bournemouth,London Stadium,West Ham,,,Bournemouth,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,0,0.99,0.60,44.0%,34.3%,21.7%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
32,"Saturday, April 12, 2025",4/12/25 10:00 a.m.,4/12/25 3:00 p.m.,4/12/25 5:00 p.m.,4/12/25 6:00 p.m.,4/12/25 10:00 p.m.,Arsenal vs Brentford,Emirates Stadium,Arsenal,,,Brentford,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,1.94,1.27,52.6%,22.1%,24.9%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
32,"Saturday, April 12, 2025",4/12/25 10:00 a.m.,4/12/25 3:00 p.m.,4/12/25 5:00 p.m.,4/12/25 6:00 p.m.,4/12/25 10:00 p.m.,Bournemouth vs Fulham,Vitality Stadium,Bournemouth,,,Fulham,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,2,1.26,1.54,31.0%,25.0%,43.9%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
32,"Saturday, April 12, 2025",4/12/25 10:00 a.m.,4/12/25 3:00 p.m.,4/12/25 5:00 p.m.,4/12/25 6:00 p.m.,4/12/25 10:00 p.m.,Brighton vs Leicester City,American Express Stadium,Brighton,,,Leicester City,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,2.28,1.16,61.6%,19.3%,18.3%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
32,"Saturday, April 12, 2025",4/12/25 10:00 a.m.,4/12/25 3:00 p.m.,4/12/25 5:00 p.m.,4/12/25 6:00 p.m.,4/12/25 10:00 p.m.,Chelsea vs Ipswich Town,Stamford Bridge,Chelsea,,,Ipswich Town,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,2.10,0.86,65.4%,19.7%,14.3%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
32,"Saturday, April 12, 2025",4/12/25 10:00 a.m.,4/12/25 3:00 p.m.,4/12/25 5:00 p.m.,4/12/25 6:00 p.m.,4/12/25 10:00 p.m.,Liverpool vs West Ham,Anfield,Liverpool,,,West Ham,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,2.20,1.17,60.0%,19.9%,19.4%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
32,"Saturday, April 12, 2025",4/12/25 10:00 a.m.,4/12/25 3:00 p.m.,4/12/25 5:00 p.m.,4/12/25 6:00 p.m.,4/12/25 10:00 p.m.,Man City vs Crystal Palace,Etihad Stadium,Man City,,,Crystal Palace,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,0,2.17,0.65,71.7%,17.9%,9.8%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
32,"Saturday, April 12, 2025",4/12/25 10:00 a.m.,4/12/25 3:00 p.m.,4/12/25 5:00 p.m.,4/12/25 6:00 p.m.,4/12/25 10:00 p.m.,Newcastle vs Man Utd,St. James' Park,Newcastle,,,Man Utd,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,1.85,1.44,47.0%,22.6%,30.1%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
32,"Saturday, April 12, 2025",4/12/25 10:00 a.m.,4/12/25 3:00 p.m.,4/12/25 5:00 p.m.,4/12/25 6:00 p.m.,4/12/25 10:00 p.m.,Nott'm Forest vs Everton,The City Ground,Nott'm Forest,,,Everton,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,2,1.36,1.57,32.9%,24.5%,42.4%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
32,"Saturday, April 12, 2025",4/12/25 10:00 a.m.,4/12/25 3:00 p.m.,4/12/25 5:00 p.m.,4/12/25 6:00 p.m.,4/12/25 10:00 p.m.,Southampton vs Aston Villa,St. Mary's Stadium,Southampton,,,Aston Villa,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,2,0.81,1.75,16.9%,23.2%,59.7%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
32,"Saturday, April 12, 2025",4/12/25 10:00 a.m.,4/12/25 3:00 p.m.,4/12/25 5:00 p.m.,4/12/25 6:00 p.m.,4/12/25 10:00 p.m.,Wolves vs Spurs,Molineux Stadium,Wolves,,,Spurs,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,2,1.17,1.74,25.5%,23.6%,50.6%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
33,"Saturday, April 19, 2025",4/19/25 10:00 a.m.,4/19/25 3:00 p.m.,4/19/25 5:00 p.m.,4/19/25 6:00 p.m.,4/19/25 10:00 p.m.,Aston Villa vs Newcastle,Villa Park,Aston Villa,,,Newcastle,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,2,1.21,1.45,31.5%,25.8%,42.6%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
33,"Saturday, April 19, 2025",4/19/25 10:00 a.m.,4/19/25 3:00 p.m.,4/19/25 5:00 p.m.,4/19/25 6:00 p.m.,4/19/25 10:00 p.m.,Brentford vs Brighton,Gtech Community Stadium,Brentford,,,Brighton,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,2,1.53,1.70,34.7%,23.2%,41.8%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
33,"Saturday, April 19, 2025",4/19/25 10:00 a.m.,4/19/25 3:00 p.m.,4/19/25 5:00 p.m.,4/19/25 6:00 p.m.,4/19/25 10:00 p.m.,Crystal Palace vs Bournemouth,Selhurst Park,Crystal Palace,,,Bournemouth,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,1.60,0.86,54.6%,25.0%,20.2%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
33,"Saturday, April 19, 2025",4/19/25 10:00 a.m.,4/19/25 3:00 p.m.,4/19/25 5:00 p.m.,4/19/25 6:00 p.m.,4/19/25 10:00 p.m.,Everton vs Man City,Goodison Park,Everton,,,Man City,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,0,2,0.73,2.38,9.6%,16.3%,73.0%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
33,"Saturday, April 19, 2025",4/19/25 10:00 a.m.,4/19/25 3:00 p.m.,4/19/25 5:00 p.m.,4/19/25 6:00 p.m.,4/19/25 10:00 p.m.,Fulham vs Chelsea,Craven Cottage,Fulham,,,Chelsea,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,2,1.26,1.50,31.7%,25.3%,42.9%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
33,"Saturday, April 19, 2025",4/19/25 10:00 a.m.,4/19/25 3:00 p.m.,4/19/25 5:00 p.m.,4/19/25 6:00 p.m.,4/19/25 10:00 p.m.,Ipswich Town vs Arsenal,Portman Road,Ipswich Town,,,Arsenal,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,2,0.87,2.40,11.8%,17.0%,70.1%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
33,"Saturday, April 19, 2025",4/19/25 10:00 a.m.,4/19/25 3:00 p.m.,4/19/25 5:00 p.m.,4/19/25 6:00 p.m.,4/19/25 10:00 p.m.,Leicester City vs Liverpool,King Power Stadium,Leicester City,,,Liverpool,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,2,1.21,2.23,19.8%,19.8%,59.6%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
33,"Saturday, April 19, 2025",4/19/25 10:00 a.m.,4/19/25 3:00 p.m.,4/19/25 5:00 p.m.,4/19/25 6:00 p.m.,4/19/25 10:00 p.m.,Man Utd vs Wolves,Old Trafford,Man Utd,,,Wolves,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,2.09,0.85,65.4%,19.8%,14.2%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
33,"Saturday, April 19, 2025",4/19/25 10:00 a.m.,4/19/25 3:00 p.m.,4/19/25 5:00 p.m.,4/19/25 6:00 p.m.,4/19/25 10:00 p.m.,Spurs vs Nott'm Forest,Tottenham Hotspur Stadium,Spurs,,,Nott'm Forest,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,2.14,1.15,59.2%,20.4%,19.7%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
33,"Saturday, April 19, 2025",4/19/25 10:00 a.m.,4/19/25 3:00 p.m.,4/19/25 5:00 p.m.,4/19/25 6:00 p.m.,4/19/25 10:00 p.m.,West Ham vs Southampton,London Stadium,West Ham,,,Southampton,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,1.85,1.03,56.2%,22.6%,20.8%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
34,"Saturday, April 26, 2025",4/26/25 10:00 a.m.,4/26/25 3:00 p.m.,4/26/25 5:00 p.m.,4/26/25 6:00 p.m.,4/26/25 10:00 p.m.,Arsenal vs Crystal Palace,Emirates Stadium,Arsenal,,,Crystal Palace,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,1.88,0.98,58.1%,22.2%,19.3%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
34,"Saturday, April 26, 2025",4/26/25 10:00 a.m.,4/26/25 3:00 p.m.,4/26/25 5:00 p.m.,4/26/25 6:00 p.m.,4/26/25 10:00 p.m.,Bournemouth vs Man Utd,Vitality Stadium,Bournemouth,,,Man Utd,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,2,1.08,1.99,20.1%,21.4%,58.1%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
34,"Saturday, April 26, 2025",4/26/25 10:00 a.m.,4/26/25 3:00 p.m.,4/26/25 5:00 p.m.,4/26/25 6:00 p.m.,4/26/25 10:00 p.m.,Brighton vs West Ham,American Express Stadium,Brighton,,,West Ham,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,2.03,1.23,55.3%,21.4%,22.8%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
34,"Saturday, April 26, 2025",4/26/25 10:00 a.m.,4/26/25 3:00 p.m.,4/26/25 5:00 p.m.,4/26/25 6:00 p.m.,4/26/25 10:00 p.m.,Chelsea vs Everton,Stamford Bridge,Chelsea,,,Everton,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,1.80,1.06,54.3%,23.2%,22.3%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
34,"Saturday, April 26, 2025",4/26/25 10:00 a.m.,4/26/25 3:00 p.m.,4/26/25 5:00 p.m.,4/26/25 6:00 p.m.,4/26/25 10:00 p.m.,Liverpool vs Spurs,Anfield,Liverpool,,,Spurs,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,2.36,1.42,57.3%,19.3%,22.3%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
34,"Saturday, April 26, 2025",4/26/25 10:00 a.m.,4/26/25 3:00 p.m.,4/26/25 5:00 p.m.,4/26/25 6:00 p.m.,4/26/25 10:00 p.m.,Man City vs Aston Villa,Etihad Stadium,Man City,,,Aston Villa,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,2.05,0.85,64.6%,20.2%,14.7%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
34,"Saturday, April 26, 2025",4/26/25 10:00 a.m.,4/26/25 3:00 p.m.,4/26/25 5:00 p.m.,4/26/25 6:00 p.m.,4/26/25 10:00 p.m.,Newcastle vs Ipswich Town,St. James' Park,Newcastle,,,Ipswich Town,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,3,0,2.48,0.71,74.7%,15.3%,8.7%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
34,"Saturday, April 26, 2025",4/26/25 10:00 a.m.,4/26/25 3:00 p.m.,4/26/25 5:00 p.m.,4/26/25 6:00 p.m.,4/26/25 10:00 p.m.,Nott'm Forest vs Brentford,The City Ground,Nott'm Forest,,,Brentford,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,2,0.96,1.85,19.2%,22.5%,58.0%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
34,"Saturday, April 26, 2025",4/26/25 10:00 a.m.,4/26/25 3:00 p.m.,4/26/25 5:00 p.m.,4/26/25 6:00 p.m.,4/26/25 10:00 p.m.,Southampton vs Fulham,St. Mary's Stadium,Southampton,,,Fulham,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,2,1.23,1.64,28.7%,24.3%,46.8%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
34,"Saturday, April 26, 2025",4/26/25 10:00 a.m.,4/26/25 3:00 p.m.,4/26/25 5:00 p.m.,4/26/25 6:00 p.m.,4/26/25 10:00 p.m.,Wolves vs Leicester City,Molineux Stadium,Wolves,,,Leicester City,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,1,1.27,1.42,33.5%,25.8%,40.6%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
35,"Saturday, May 03, 2025",5/3/25 10:00 a.m.,5/3/25 3:00 p.m.,5/3/25 5:00 p.m.,5/3/25 6:00 p.m.,5/3/25 10:00 p.m.,Arsenal vs Bournemouth,Emirates Stadium,Arsenal,,,Bournemouth,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,2.39,0.85,70.3%,17.0%,11.6%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
35,"Saturday, May 03, 2025",5/3/25 10:00 a.m.,5/3/25 3:00 p.m.,5/3/25 5:00 p.m.,5/3/25 6:00 p.m.,5/3/25 10:00 p.m.,Aston Villa vs Fulham,Villa Park,Aston Villa,,,Fulham,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,1.62,0.97,52.4%,24.8%,22.7%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
35,"Saturday, May 03, 2025",5/3/25 10:00 a.m.,5/3/25 3:00 p.m.,5/3/25 5:00 p.m.,5/3/25 6:00 p.m.,5/3/25 10:00 p.m.,Brentford vs Man Utd,Gtech Community Stadium,Brentford,,,Man Utd,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,2,1.54,1.58,37.2%,23.7%,38.9%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
35,"Saturday, May 03, 2025",5/3/25 10:00 a.m.,5/3/25 3:00 p.m.,5/3/25 5:00 p.m.,5/3/25 6:00 p.m.,5/3/25 10:00 p.m.,Brighton vs Newcastle,American Express Stadium,Brighton,,,Newcastle,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,2,1.72,1.67,39.4%,22.7%,37.5%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
35,"Saturday, May 03, 2025",5/3/25 10:00 a.m.,5/3/25 3:00 p.m.,5/3/25 5:00 p.m.,5/3/25 6:00 p.m.,5/3/25 10:00 p.m.,Chelsea vs Liverpool,Stamford Bridge,Chelsea,,,Liverpool,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,2,1.40,1.87,28.8%,22.5%,48.4%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
35,"Saturday, May 03, 2025",5/3/25 10:00 a.m.,5/3/25 3:00 p.m.,5/3/25 5:00 p.m.,5/3/25 6:00 p.m.,5/3/25 10:00 p.m.,Crystal Palace vs Nott'm Forest,Selhurst Park,Crystal Palace,,,Nott'm Forest,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,1.72,0.82,58.5%,23.6%,17.7%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
35,"Saturday, May 03, 2025",5/3/25 10:00 a.m.,5/3/25 3:00 p.m.,5/3/25 5:00 p.m.,5/3/25 6:00 p.m.,5/3/25 10:00 p.m.,Everton vs Ipswich Town,Goodison Park,Everton,,,Ipswich Town,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,1.86,1.21,52.3%,22.7%,24.8%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
35,"Saturday, May 03, 2025",5/3/25 10:00 a.m.,5/3/25 3:00 p.m.,5/3/25 5:00 p.m.,5/3/25 6:00 p.m.,5/3/25 10:00 p.m.,Leicester City vs Southampton,King Power Stadium,Leicester City,,,Southampton,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,1.77,1.26,49.2%,23.3%,27.2%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
35,"Saturday, May 03, 2025",5/3/25 10:00 a.m.,5/3/25 3:00 p.m.,5/3/25 5:00 p.m.,5/3/25 6:00 p.m.,5/3/25 10:00 p.m.,Man City vs Wolves,Etihad Stadium,Man City,,,Wolves,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,3,0,2.58,0.39,82.7%,11.8%,3.8%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
35,"Saturday, May 03, 2025",5/3/25 10:00 a.m.,5/3/25 3:00 p.m.,5/3/25 5:00 p.m.,5/3/25 6:00 p.m.,5/3/25 10:00 p.m.,West Ham vs Spurs,London Stadium,West Ham,,,Spurs,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,2,1.60,1.56,38.8%,23.6%,37.3%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
36,"Saturday, May 10, 2025",5/10/25 10:00 a.m.,5/10/25 3:00 p.m.,5/10/25 5:00 p.m.,5/10/25 6:00 p.m.,5/10/25 10:00 p.m.,Bournemouth vs Aston Villa,Vitality Stadium,Bournemouth,,,Aston Villa,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,2,0.83,1.65,18.7%,24.4%,56.8%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
36,"Saturday, May 10, 2025",5/10/25 10:00 a.m.,5/10/25 3:00 p.m.,5/10/25 5:00 p.m.,5/10/25 6:00 p.m.,5/10/25 10:00 p.m.,Fulham vs Everton,Craven Cottage,Fulham,,,Everton,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,1.64,1.28,45.7%,24.2%,29.9%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
36,"Saturday, May 10, 2025",5/10/25 10:00 a.m.,5/10/25 3:00 p.m.,5/10/25 5:00 p.m.,5/10/25 6:00 p.m.,5/10/25 10:00 p.m.,Ipswich Town vs Brentford,Portman Road,Ipswich Town,,,Brentford,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,2,0.94,1.97,17.3%,21.3%,61.1%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
36,"Saturday, May 10, 2025",5/10/25 10:00 a.m.,5/10/25 3:00 p.m.,5/10/25 5:00 p.m.,5/10/25 6:00 p.m.,5/10/25 10:00 p.m.,Liverpool vs Arsenal,Anfield,Liverpool,,,Arsenal,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,1.98,1.76,43.3%,21.3%,34.7%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
36,"Saturday, May 10, 2025",5/10/25 10:00 a.m.,5/10/25 3:00 p.m.,5/10/25 5:00 p.m.,5/10/25 6:00 p.m.,5/10/25 10:00 p.m.,Man Utd vs West Ham,Old Trafford,Man Utd,,,West Ham,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,1.89,1.24,52.3%,22.4%,24.9%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
36,"Saturday, May 10, 2025",5/10/25 10:00 a.m.,5/10/25 3:00 p.m.,5/10/25 5:00 p.m.,5/10/25 6:00 p.m.,5/10/25 10:00 p.m.,Newcastle vs Chelsea,St. James' Park,Newcastle,,,Chelsea,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,1.78,1.13,52.4%,23.3%,24.1%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
36,"Saturday, May 10, 2025",5/10/25 10:00 a.m.,5/10/25 3:00 p.m.,5/10/25 5:00 p.m.,5/10/25 6:00 p.m.,5/10/25 10:00 p.m.,Nott'm Forest vs Leicester City,The City Ground,Nott'm Forest,,,Leicester City,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,2,1.37,1.62,32.3%,24.1%,43.4%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
36,"Saturday, May 10, 2025",5/10/25 10:00 a.m.,5/10/25 3:00 p.m.,5/10/25 5:00 p.m.,5/10/25 6:00 p.m.,5/10/25 10:00 p.m.,Southampton vs Man City,St. Mary's Stadium,Southampton,,,Man City,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,0,3,0.55,2.53,6.1%,13.6%,78.8%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
36,"Saturday, May 10, 2025",5/10/25 10:00 a.m.,5/10/25 3:00 p.m.,5/10/25 5:00 p.m.,5/10/25 6:00 p.m.,5/10/25 10:00 p.m.,Spurs vs Crystal Palace,Tottenham Hotspur Stadium,Spurs,,,Crystal Palace,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,2,1.51,1.32,41.6%,25.0%,33.2%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
36,"Saturday, May 10, 2025",5/10/25 10:00 a.m.,5/10/25 3:00 p.m.,5/10/25 5:00 p.m.,5/10/25 6:00 p.m.,5/10/25 10:00 p.m.,Wolves vs Brighton,Molineux Stadium,Wolves,,,Brighton,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,2,0.93,2.02,16.5%,20.7%,62.3%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
37,"Sunday, May 18, 2025",5/18/25 10:00 a.m.,5/18/25 3:00 p.m.,5/18/25 5:00 p.m.,5/18/25 6:00 p.m.,5/18/25 10:00 p.m.,Arsenal vs Newcastle,Emirates Stadium,Arsenal,,,Newcastle,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,1.78,1.55,43.2%,22.7%,33.7%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
37,"Sunday, May 18, 2025",5/18/25 10:00 a.m.,5/18/25 3:00 p.m.,5/18/25 5:00 p.m.,5/18/25 6:00 p.m.,5/18/25 10:00 p.m.,Aston Villa vs Spurs,Villa Park,Aston Villa,,,Spurs,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,1.67,1.26,46.9%,24.0%,28.9%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
37,"Sunday, May 18, 2025",5/18/25 10:00 a.m.,5/18/25 3:00 p.m.,5/18/25 5:00 p.m.,5/18/25 6:00 p.m.,5/18/25 10:00 p.m.,Brentford vs Fulham,Gtech Community Stadium,Brentford,,,Fulham,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,1.72,1.13,50.9%,23.8%,25.1%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
